parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4795763814566071,Wed Jul 27 08:44:17 +0800 2022,Tracy是罗盘妹,https://weibo.com//u/1707159397,丁香园说大概率是屁股针导致的臀肌挛缩,16,7
4795763814566071.0,4795764972193075,Wed Jul 27 08:48:52 +0800 2022,张羽医生,https://weibo.com//u/1400831884,目前看这个可能性最大,2,0
4795763814566071.0,4795817242397456,Wed Jul 27 12:16:35 +0800 2022,tiffany得偿所愿,https://weibo.com//u/2098507867,"我也是臀肌肉萎缩，翘不了二郎腿，双腿并拢蹲不下来，但没二舅这么严重<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />有一次给女儿看病偶然问医生才知道的<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />",1,0
4795763814566071.0,4795776930417234,Wed Jul 27 09:36:24 +0800 2022,晶洁洁洁洁洁洁,https://weibo.com//u/2520167627,回复<a href=/n/Tracy是罗盘妹>@Tracy是罗盘妹</a>:还可以做手术？我小时候打针比较多，现在屁股两个很深的坑。,1,0
4795763814566071.0,4795770274057395,Wed Jul 27 09:09:57 +0800 2022,Tracy是罗盘妹,https://weibo.com//u/1707159397,我就是臀肌孪缩，2014.2015在北医三院做的松解手术，入院时医生专门问老家是哪的，估计有地域聚集性。,0,0
4795763814566071.0,4795769485529868,Wed Jul 27 09:06:49 +0800 2022,猫柠女王,https://weibo.com//u/5045310007,"回复<a href=/n/汉EvanEmma唐>@汉EvanEmma唐</a>:我居然在这找到了答案，怎么健身怎么练那个小坑都消不掉<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",0,0
4795763814566071.0,4795766616883452,Wed Jul 27 08:55:24 +0800 2022,汉EvanEmma唐,https://weibo.com//u/2172582852,我就是屁股针导致屁股上有个大坑,2,0
,4795827106878246,Wed Jul 27 12:55:47 +0800 2022,巨蟹丸子酱,https://weibo.com//u/6043878478,"想告诉姥姥，你的微博也治好了我作为腺肌症患者的精神内耗<img alt=""[haha]"" title=""[haha]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1d/2018new_hahashoushi_org.png"" />表白姥姥<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",5,1
4795827106878246.0,4795844978806099,Wed Jul 27 14:06:48 +0800 2022,张羽医生,https://weibo.com//u/1400831884,有病最怕内耗，放自己兜里琢磨，或者原地打转，或者左顾右盼，或者试图找到根治或者包好的方案，找到值得信赖的就医生勇敢向前走，不断做调整，总会找到适合自己的良方,2,0
,4795756588041689,Wed Jul 27 08:15:34 +0800 2022,6612嗯,https://weibo.com//u/3001015682,麻烦问下，小儿麻痹症会遗传吗？怀孕的时候需要做什么检查啊？,1,2
4795756588041689.0,4795756944821609,Wed Jul 27 08:16:59 +0800 2022,张羽医生,https://weibo.com//u/1400831884,不遗传,0,0
4795756588041689.0,4795805632039957,Wed Jul 27 11:30:27 +0800 2022,6612嗯,https://weibo.com//u/3001015682,"回复<a href=/n/张羽医生>@张羽医生</a>:非常感谢张医生<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",0,0
,4795753811154081,Wed Jul 27 08:04:32 +0800 2022,一片空白一片,https://weibo.com//u/2025248631,为啥我不觉得治愈,57,4
4795753811154081.0,4795758698043759,Wed Jul 27 08:23:57 +0800 2022,江南_2022,https://weibo.com//u/2427482882,一样，只有叹息,6,0
4795753811154081.0,4795797574524239,Wed Jul 27 10:58:26 +0800 2022,索玛小舞,https://weibo.com//u/2480750991,+1、治愈啥了、我都没明白,2,0
4795753811154081.0,4796109984104747,Thu Jul 28 07:39:49 +0800 2022,hbdaaaaaay,https://weibo.com//u/3651358127,是的 只有感叹,1,0
